,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type_x,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,property_type,room_type_y,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,LSOA11CD
101,9271329,Home in Bristol · ★4.90 · 2 bedrooms · 2 beds · 2 baths,9695611,Katina,,Ashley,51.46444,-2.5879,Entire home/apt,120.0,2,42,2023-09-18,0.43,1,3,5,,Entire home,Entire home/apt,4,,2 baths,,2.0,[],E01014489
102,9311416,Home in Bristol · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,32885609,Jill,,Southmead,51.50134,-2.60671,Private room,35.0,1,131,2023-11-17,1.4,2,17,21,,Private room in home,Private room,1,,1.5 baths,,1.0,[],E01014689
103,9345415,Home in Easton · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,43412115,Paul,,Easton,51.46571,-2.56256,Private room,31.0,2,123,2023-12-06,1.25,1,70,20,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014568
104,9389393,Townhouse in Bristol · ★4.75 · 1 bedroom · 1 bed · 2 baths,7537771,Pommy,,Eastville,51.47542,-2.54833,Private room,58.0,1,71,2021-08-30,0.78,1,59,0,,Private room in townhouse,Private room,2,,2 baths,,1.0,[],E01014573
105,9399571,Home in Bristol · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,48697404,Joanna,,Clifton Down,51.4676,-2.61501,Entire home/apt,179.0,2,129,2023-10-23,1.33,1,347,16,,Entire home,Entire home/apt,4,,1.5 baths,,3.0,[],E01014553
106,9406819,Home in Bristol City · 3 bedrooms · 4 beds · 2.5 baths,27149296,Sophia,,Central,51.45963,-2.59867,Entire home/apt,,3,0,,,1,260,0,,Entire home,Entire home/apt,6,,2.5 baths,,4.0,[],E01014542
107,9408981,Home in Bristol · ★4.94 · 1 bedroom · 1 bed · 1 private bath,48788064,Sheila,,Westbury-on-Trym & Henleaze,51.49464,-2.61207,Private room,55.0,1,441,2023-12-17,4.47,2,0,95,,Private room in home,Private room,2,,1 private bath,,1.0,[],E01014721
108,9521652,Rental unit in Bristol · ★4.84 · Studio · 1 bed · 1 bath,27954975,Johnie,,Central,51.4544,-2.59404,Entire home/apt,75.0,2,380,2023-12-10,3.94,3,347,43,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014540
109,9559959,"Rental unit in Bristol City, Southville · ★4.90 · Studio · 2 beds · 1 bath",43800815,Angela,,Southville,51.44177,-2.59967,Entire home/apt,,1,622,2022-11-07,7.72,3,0,0,,Entire rental unit,Entire home/apt,3,,1 bath,,2.0,[],E01033361
110,9598461,Rental unit in Bristol · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,34880118,Giuseppe,,Central,51.45141,-2.59257,Private room,47.0,3,4,2018-06-17,0.04,1,259,0,,Private room in rental unit,Private room,2,,1 shared bath,,1.0,[],E01014540
111,9751748,Home in Bristol · ★4.91 · 1 bedroom · 1 bed · 1 bath,48788064,Sheila,,Westbury-on-Trym & Henleaze,51.49514,-2.61095,Private room,36.0,1,11,2023-04-29,0.11,2,145,2,,Private room in home,Private room,2,,1 bath,,1.0,[],E01014721
112,9899518,Guest suite in Bristol · ★4.89 · 1 bedroom · 1 bed · 1 bath,130292748,Margaret,,Stoke Bishop,51.47264,-2.63799,Entire home/apt,75.0,3,141,2023-11-18,1.45,1,88,8,,Entire guest suite,Entire home/apt,2,,1 bath,,1.0,[],E01014709
113,9994005,Townhouse in Bristol · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,18847816,Alison,,Bishopston & Ashley Down,51.48624,-2.58871,Private room,55.0,2,129,2023-10-05,1.35,3,166,10,,Private room in townhouse,Private room,2,,1 shared bath,,1.0,[],E01014637
114,10084839,Home in Bristol · ★4.96 · 5 bedrooms · 6 beds · 3 baths,17045922,Martin,,Ashley,51.47366,-2.58751,Entire home/apt,300.0,5,28,2023-08-25,0.31,1,97,6,,Entire home,Entire home/apt,10,,3 baths,,6.0,[],E01014671
115,10267156,Townhouse in Bristol · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,18847816,Alison,,Bishopston & Ashley Down,51.48567,-2.5883,Private room,55.0,2,93,2023-10-01,0.98,3,166,6,,Private room in townhouse,Private room,1,,1 shared bath,,1.0,[],E01014514
116,10338400,Rental unit in Bristol · ★4.88 · 2 bedrooms · 2 beds · 1 bath,53204091,Jo,,Cotham,51.46834,-2.60386,Entire home/apt,164.0,3,180,2023-11-27,1.86,1,71,33,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014562
117,11086498,Townhouse in Bristol · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,7852250,Tim,,Windmill Hill,51.44431,-2.58044,Private room,68.0,2,105,2023-11-11,1.11,2,294,15,,Private room in townhouse,Private room,2,,1.5 baths,,1.0,[],E01014730
118,11264516,Townhouse in Bristol · ★5.0 · 5 bedrooms · 6 beds · 3 baths,6386989,Anne + Iain,,Clifton,51.45101,-2.6208,Entire home/apt,,3,29,2022-08-07,0.32,2,0,0,,Entire townhouse,Entire home/apt,9,,3 baths,,6.0,[],E01014548
119,11311871,Rental unit in Bristol · ★4.90 · 1 bedroom · 1 bed · 1 bath,20787677,Candia,,Clifton,51.45319,-2.61554,Entire home/apt,104.0,3,202,2023-11-28,2.13,1,230,12,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014546
120,11375351,Home in Bristol City · 1 bedroom · 1 bed · 1 shared bath,10211789,Rose,,Eastville,51.47084160362724,-2.546467815908916,Private room,36.0,1,1,2023-10-26,0.49,1,269,1,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014576
121,11417033,Rental unit in Bristol · ★4.76 · 2 bedrooms · 3 beds · 1 bath,35362588,Jason,,Brislington West,51.44052505493164,-2.5592401027679443,Entire home/apt,71.0,1,346,2023-12-23,3.63,1,350,21,,Entire rental unit,Entire home/apt,5,,1 bath,,3.0,[],E01014534
122,11451676,Home in Bristol · ★4.94 · 1 bedroom · 1 bed · 1 bath,18414383,Jess,,Hotwells & Harbourside,51.4534,-2.60402,Private room,82.0,4,31,2018-06-29,0.33,2,0,0,,Private room in home,Private room,4,,1 bath,,1.0,[],E01033344
123,11515357,Townhouse in Bristol · ★4.97 · 2 bedrooms · 4 beds · 1 bath,14130227,Anita,,Clifton,51.45518,-2.62174,Entire home/apt,,3,115,2021-12-21,1.23,1,0,0,,Entire townhouse,Entire home/apt,4,,1 bath,,4.0,[],E01014546
124,11529140,Townhouse in Bristol · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,60676521,Sharon,,Southville,51.44382,-2.60765,Private room,45.0,2,257,2023-11-13,2.72,2,364,27,,Private room in townhouse,Private room,1,,1.5 shared baths,,1.0,[],E01014701
125,11620357,Rental unit in Bristol · ★4.79 · 2 bedrooms · 2 beds · 1 bath,61538404,Lindon,,Cotham,51.46532,-2.60176,Entire home/apt,81.0,4,68,2023-10-14,0.82,3,82,13,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014557
126,11655698,Home in Bristol · ★4.83 · 4 bedrooms · 1 bed · 1 private bath,53473700,John,,Brislington West,51.43899,-2.55895,Private room,34.0,4,41,2019-09-04,0.44,1,339,0,,Private room in home,Private room,2,,1 private bath,,1.0,[],E01014534
127,11676391,Home in Bristol · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,29264344,Sarah,,Easton,51.46231,-2.56241,Private room,35.0,5,36,2023-11-09,0.61,4,82,14,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014564
128,11676688,Home in Bristol · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,29264344,Sarah,,Easton,51.462,-2.56193,Private room,35.0,5,50,2023-12-03,0.53,4,38,16,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014564
129,11720290,Home in Bristol · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,29264344,Sarah,,Easton,51.46224,-2.56225,Private room,34.0,3,57,2023-11-01,0.6,4,81,7,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014564
130,11735084,Townhouse in Bristol · ★4.83 · 4 bedrooms · 7 beds · 2.5 baths,17511373,Emelye,,Knowle,51.43769,-2.5686,Entire home/apt,,1,54,2023-08-28,0.58,1,0,3,,Entire townhouse,Entire home/apt,7,,2.5 baths,,7.0,[],E01014648
131,11864632,Condo in Bristol · ★4.90 · 1 bedroom · 2 beds · 1 bath,10680012,Cath,,Ashley,51.47118,-2.59155,Entire home/apt,95.0,1,984,2023-12-21,10.69,1,323,173,,Entire condo,Entire home/apt,4,,1 bath,,2.0,[],E01014671
132,11870221,Rental unit in Bristol · ★4.78 · 2 bedrooms · 2 beds · 2.5 baths,63283559,Joanna,,Clifton,51.45267,-2.62224,Entire home/apt,160.0,5,46,2023-08-17,0.51,1,65,1,,Entire rental unit,Entire home/apt,4,,2.5 baths,,2.0,[],E01014547
133,11877786,Rental unit in Bristol · ★4.58 · Studio · 1 bed · 1 bath,29683545,Sylvie,,Clifton,51.45801,-2.61891,Entire home/apt,61.0,2,80,2023-08-06,0.85,1,83,9,,Entire rental unit,Entire home/apt,1,,1 bath,,1.0,[],E01014545
134,11901776,Condo in Bristol · ★4.85 · 2 bedrooms · 3 beds · 1 bath,48064237,Chris,,Lawrence Hill,51.45864,-2.57649,Entire home/apt,181.0,2,251,2023-12-17,3.14,1,0,21,,Entire condo,Entire home/apt,6,,1 bath,,3.0,[],E01033358
135,12100361,Townhouse in Bristol · ★4.89 · 1 bedroom · 1 bed · 1 bath,45263904,Sophie,,St George West,51.45963,-2.55023,Entire home/apt,35.0,6,28,2023-09-03,0.3,1,6,5,,Entire townhouse,Entire home/apt,2,,1 bath,,1.0,[],E01014684
136,12124943,Townhouse in Bristol · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,60676521,Sharon,,Southville,51.44351,-2.60659,Private room,51.0,3,193,2023-11-12,2.13,2,364,17,,Private room in townhouse,Private room,1,,1.5 shared baths,,1.0,[],E01014698
137,12187361,Home in Bristol · ★4.65 · 2 bedrooms · 2 beds · 1 bath,65499435,Brett,,Lawrence Hill,51.46102,-2.57558,Entire home/apt,117.0,1,497,2023-12-07,5.29,2,303,28,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014654
138,12240334,Rental unit in Bristol · ★4.67 · 3 bedrooms · 3 beds · 1 bath,16495480,Nicola,,Ashley,51.47023,-2.58641,Entire home/apt,212.0,2,51,2023-11-24,0.56,2,5,1,,Entire rental unit,Entire home/apt,6,,1 bath,,3.0,[],E01014487
139,12343517,Condo in Bristol · ★4.92 · 1 bedroom · 1 bed · 1 bath,3234189,Conrad,,Stoke Bishop,51.47429,-2.63942,Entire home/apt,76.0,28,25,2019-03-11,0.27,1,1,0,,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],E01014709
140,12421850,Serviced apartment in Bristol · ★4.67 · 2 bedrooms · 2 beds · 1 bath,60611927,Marianna,,Central,51.45336,-2.58766,Entire home/apt,199.0,1,33,2023-05-28,0.35,3,181,2,,Entire serviced apartment,Entire home/apt,4,,1 bath,,2.0,[],E01014540
141,12422528,Serviced apartment in Bristol · ★4.69 · 2 bedrooms · 2 beds · 2 baths,60611927,Marianna,,Central,51.45472,-2.58838,Entire home/apt,219.0,1,71,2023-11-26,0.76,3,19,3,,Entire serviced apartment,Entire home/apt,4,,2 baths,,2.0,[],E01014540
142,12768764,Townhouse in Greenbank · ★4.67 · 1 bedroom · 2 beds · 1 shared bath,46931021,Polly,,Easton,51.46659,-2.56025,Private room,35.0,5,3,2023-08-25,0.35,2,87,3,,Private room in townhouse,Private room,1,,1 shared bath,,2.0,[],E01014568
143,12828793,Home in Bristol · ★4.87 · 2 bedrooms · 2 beds · 1 bath,18879799,Katherine & Suresh,,Windmill Hill,51.44042,-2.57154,Entire home/apt,100.0,1,360,2023-12-03,3.87,2,0,37,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014649
144,12987193,Home in Bristol · ★4.89 · 5 bedrooms · 8 beds · 4.5 baths,65463753,Kiron,,Henbury & Brentry,51.50567,-2.61219,Entire home/apt,464.0,1,129,2023-11-19,1.42,1,221,8,,Entire home,Entire home/apt,16,,4.5 baths,,8.0,[],E01014601
145,12999409,Home in Bristol · ★4.65 · 1 bedroom · 1 bed · 3 shared baths,57242974,John,,Eastville,51.47501,-2.55967,Private room,35.0,5,40,2023-10-30,0.43,6,20,2,,Private room in home,Private room,1,,3 shared baths,,1.0,[],E01014575
146,13091537,Home in Bristol · ★4.83 · 1 bedroom · 1 bed · 1 bath,48962068,Sula,,Lockleaze,51.47502,-2.57451,Entire home/apt,78.0,2,6,2018-10-07,0.07,1,4,0,,Entire home,Entire home/apt,2,,1 bath,,1.0,[],E01014664
147,13098157,Home in Bristol · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,30725663,Karen,,Windmill Hill,51.43875837001702,-2.5942858044832797,Private room,40.0,1,10,2023-12-04,0.19,1,9,4,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014733
148,13119191,Home in Bristol · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,11413122,Tony,,Ashley,51.46714,-2.58716,Private room,44.0,4,143,2023-12-13,1.57,3,136,26,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014489
149,13237892,Townhouse in Bristol · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,18879799,Katherine & Suresh,,Windmill Hill,51.44034409356578,-2.5715451404997776,Private room,56.0,2,336,2023-12-14,3.64,2,61,44,,Private room in townhouse,Private room,1,,1 shared bath,,1.0,[],E01014649
150,13269461,Guest suite in Bristol · ★4.92 · 1 bedroom · 1 bed · 1 bath,54046046,Jilly,,Bishopston & Ashley Down,51.48424,-2.59532,Entire home/apt,,2,201,2023-10-08,2.31,1,0,9,,Entire guest suite,Entire home/apt,2,,1 bath,,1.0,[],E01014513
151,13313866,Home in Bristol · 3 bedrooms · 3 beds · 1.5 baths,34467280,Mike,,Westbury-on-Trym & Henleaze,51.49,-2.61041,Entire home/apt,99.0,2,1,2023-12-17,1.0,1,57,1,,Entire home,Entire home/apt,4,,1.5 baths,,3.0,[],E01014616
152,13562638,Home in Bristol · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3433093,Melanie,,Easton,51.46812,-2.56068,Private room,69.0,3,30,2023-10-07,0.33,1,174,2,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014569
153,13601728,Townhouse in Bristol · ★4.89 · 4 bedrooms · 4 beds · 2.5 baths,10368086,Sara,,Clifton Down,51.46999,-2.61092,Entire home/apt,300.0,3,18,2023-08-09,0.27,2,0,3,,Entire townhouse,Entire home/apt,7,,2.5 baths,,4.0,[],E01014559
154,13635144,Home in Bristol · ★4.92 · 1 bedroom · 1 bed · Shared half-bath,76200500,Helen,,Ashley,51.47103,-2.57971,Private room,40.0,3,107,2023-12-12,1.18,2,162,25,,Private room in home,Private room,2,,Shared half-bath,,1.0,[],E01014491
155,13780181,Townhouse in Bristol · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,53066978,Tim,,Southville,51.442989,-2.615829,Entire home/apt,,7,20,2023-09-01,0.22,1,0,3,,Entire townhouse,Entire home/apt,6,,3.5 baths,,4.0,[],E01014695
156,13792660,Home in Bristol · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,77046591,Lucia,,Avonmouth & Lawrence Weston,51.5026,-2.65003,Entire home/apt,88.0,5,16,2023-11-13,0.18,1,30,3,,Entire home,Entire home/apt,4,,1.5 baths,,2.0,[],E01014639
157,13844007,Home in Bristol · ★4.92 · 2 bedrooms · 1 bed · 1 private bath,42471628,Lindsay,,Redland,51.4727,-2.6073,Private room,74.0,1,89,2023-11-26,1.16,1,0,16,,Private room in home,Private room,2,,1 private bath,,1.0,[],E01014672
158,13909207,Townhouse in Bristol · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,75054180,Rachel,,Windmill Hill,51.444,-2.57974,Private room,,2,68,2023-10-08,0.85,2,0,9,,Private room in townhouse,Private room,1,,1.5 shared baths,,1.0,[],E01014730
159,13909216,Townhouse in City of Bristol · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,75054180,Rachel,,Windmill Hill,51.44407,-2.58101,Private room,66.0,2,89,2023-09-17,0.99,2,70,7,,Private room in townhouse,Private room,2,,1.5 shared baths,,1.0,[],E01014730
160,13982286,Home in Bristol · ★4.97 · 1 bedroom · 1 bed · 1 private bath,9707775,Shula,,Southville,51.44117,-2.60729,Private room,58.0,2,105,2023-12-08,1.16,1,77,10,,Private room in home,Private room,2,,1 private bath,,1.0,[],E01014696
161,13993634,Rental unit in Bristol · ★4.73 · 1 bedroom · 2 beds · 1 bath,80431142,Sean,,Central,51.45531,-2.59365,Entire home/apt,95.0,2,308,2023-12-10,3.46,2,343,56,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014540
162,14019547,Loft in Greenbank · ★4.67 · 2 bedrooms · 2 beds · 1 bath,34312028,Gill,,Easton,51.46742,-2.56159,Entire home/apt,85.0,2,12,2023-09-17,0.76,1,112,8,,Entire loft,Entire home/apt,4,,1 bath,,2.0,[],E01014568
163,14053051,Rental unit in Bristol · ★4.92 · 2 bedrooms · 2 beds · 1 bath,34821708,Jessica,,Hotwells & Harbourside,51.45106,-2.60315,Entire home/apt,140.0,2,13,2023-11-26,0.15,1,0,4,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01033344
164,14086064,Home in Bristol · ★4.86 · 2 bedrooms · 2 beds · 1 bath,71317173,Nick,,Hillfields,51.47118,-2.52411,Entire home/apt,,5,90,2023-08-02,1.0,1,0,1,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014622
165,14233480,Rental unit in Bristol · ★4.87 · 2 bedrooms · 2 beds · 1 bath,65463336,Michael,,Clifton Down,51.45998,-2.61269,Entire home/apt,250.0,2,30,2023-09-23,0.71,3,2,1,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014551
166,14277343,Home in Bristol · ★4.91 · 1 bedroom · 1 bed · Shared half-bath,76200500,Helen,,Ashley,51.47152,-2.57806,Private room,40.0,3,80,2023-12-09,0.89,2,73,16,,Private room in home,Private room,2,,Shared half-bath,,1.0,[],E01014491
167,14385904,Home in Bristol · ★4.84 · 1 bedroom · 1 bed · 1 private bath,21004234,Sue,,Horfield,51.49381,-2.59644,Private room,38.0,1,212,2023-11-24,2.36,2,256,25,,Private room in home,Private room,2,,1 private bath,,1.0,[],E01014633
168,14390717,Rental unit in Bristol · ★4.82 · 1 bedroom · 1 bed · 1 private bath,21004234,Sue,,Horfield,51.49245,-2.59862,Private room,35.0,1,144,2023-11-24,1.61,2,293,21,,Private room in rental unit,Private room,1,,1 private bath,,1.0,[],E01014633
169,14442814,Townhouse in Bristol · ★4.93 · 1 bedroom · 1 bed · 1 private bath,88922941,Laura,,Bedminster,51.4365,-2.60802,Private room,80.0,1,254,2023-12-15,2.83,1,55,44,,Private room in townhouse,Private room,2,,1 private bath,,1.0,[],E01014504
170,14483722,Rental unit in Bristol · ★4.32 · Studio · 1 bed · 1 bath,45366780,Jake,,Ashley,51.46631,-2.58105,Entire home/apt,60.0,3,79,2023-12-04,0.9,5,89,11,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014486
171,14519297,Rental unit in Bristol · ★4.79 · 1 bedroom · 1 bed · 1 bath,38385150,Jenn,,Clifton,51.45653,-2.61155,Entire home/apt,,1,90,2022-06-25,1.01,2,0,0,,Entire rental unit,Entire home/apt,3,,1 bath,,1.0,[],E01014554
172,14599886,Rental unit in Bristol · ★4.40 · 1 bedroom · 1 bed · 1 bath,90574532,Will And Rhian,,Clifton Down,51.47141,-2.61324,Entire home/apt,85.0,2,137,2023-09-24,1.54,1,264,9,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014559
173,14611969,Rental unit in Bristol · ★4.86 · 2 bedrooms · 3 beds · 1 bath,40145180,Marco,,Cotham,51.46367,-2.59789,Entire home/apt,170.0,2,777,2023-12-22,8.7,1,0,117,,Entire rental unit,Entire home/apt,4,,1 bath,,3.0,[],E01014557
174,14627596,Home in Bristol · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,7380185,Fenella,,Bishopston & Ashley Down,51.4756,-2.58751,Private room,35.0,2,236,2023-12-15,2.64,1,66,24,,Private room in home,Private room,1,,1.5 shared baths,,1.0,[],E01014512
175,14710856,"Home in Bristol City, Southville · ★4.93 · 1 bedroom · 6 beds · 1.5 baths",43800815,Angela,,Southville,51.44113,-2.59943,Entire home/apt,573.0,7,254,2019-08-09,2.95,3,267,0,,Entire home,Entire home/apt,6,,1.5 baths,,6.0,[],E01033361
176,14821579,Rental unit in Clifton · 2 bedrooms · 3 beds · 2 baths,5734704,Helen,,Clifton Down,51.466193700000005,-2.61297378095092,Entire home/apt,,1,2,2023-08-13,0.44,1,0,2,,Entire rental unit,Entire home/apt,4,,2 baths,,3.0,[],E01014553
177,14854388,Home in Bristol · ★4.70 · 1 bedroom · 1 bed · 1.5 shared baths,92998981,Amel,,Stoke Bishop,51.48386,-2.64216,Private room,35.0,1,144,2023-07-31,1.62,3,364,10,,Private room in home,Private room,2,,1.5 shared baths,,1.0,[],E01014711
178,14876760,Home in Bristol · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,92998981,Amel,,Stoke Bishop,51.48315,-2.64442,Private room,30.0,1,169,2023-08-11,1.91,3,298,24,,Private room in home,Private room,2,,1.5 shared baths,,1.0,[],E01014713
179,14913567,Home in Bristol · ★4.92 · 1 bedroom · 1 bed · 1 private bath,93684655,Mike & Rach,,Lockleaze,51.49488,-2.55683,Private room,,1,168,2022-08-20,1.89,1,0,0,,Private room in home,Private room,1,,1 private bath,,1.0,[],E01014660
180,14943195,Home in Bristol · ★4.58 · 2 bedrooms · 2 beds · 1.5 baths,50598300,Natasha,,Southville,51.44243,-2.59846,Entire home/apt,83.0,3,174,2023-11-20,2.34,1,257,22,,Entire home,Entire home/apt,4,,1.5 baths,,2.0,[],E01033361
181,14994706,Bungalow in Bristol · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,37734868,Micaela,,Southmead,51.49494,-2.60955,Private room,39.0,3,143,2023-11-04,1.62,1,1,9,,Private room in bungalow,Private room,2,,1 shared bath,,1.0,[],E01014720
182,15042679,Home in Bedminster · ★4.88 · 2 bedrooms · 3 beds · 1 bath,22713460,Clare,,Bedminster,51.43877,-2.60837,Entire home/apt,117.0,3,40,2023-12-17,1.53,1,272,21,,Entire home,Entire home/apt,6,,1 bath,,3.0,[],E01014505
183,15176944,Rental unit in Bristol · ★4.68 · 1 bedroom · 1 bed · 1 bath,96325265,Host,,Cotham,51.46764,-2.6069,Entire home/apt,67.0,2,253,2023-12-09,2.88,2,45,56,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014560
184,15223307,Rental unit in Bristol · ★4.74 · 1 bedroom · 2 beds · 1 bath,596653,Martin,,Clifton Down,51.46461,-2.60598,Entire home/apt,95.0,2,120,2023-10-22,1.47,2,0,7,,Entire rental unit,Entire home/apt,3,,1 bath,,2.0,[],E01014558
